id,split,label,challenge,n_sets,min_pages,max_pages,has_sentence_only_set,modality_summary,set_pages,strict_multi_article,lenient_multi_article,has_sentence_only_multi_page_set
36501,train,SUPPORTS,Multi-hop Reasoning,2,2,5,1,sentence-only|sentence-only,5|2,1,1,1
61843,train,REFUTES,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
12954,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
26396,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
89363,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
85538,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
14533,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
680,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
48416,train,SUPPORTS,Other,1,1,1,0,mixed,1,0,0,0
87921,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
54106,train,REFUTES,Other,2,1,1,0,table-only|table-only,1|1,0,0,0
39669,train,REFUTES,Other,2,1,1,0,table-only|table-only,1|1,0,0,0
39725,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
70467,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
84672,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
1587,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
24023,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
78336,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
70863,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
85101,train,REFUTES,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
79939,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
24054,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
70511,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
70553,train,REFUTES,Numerical Reasoning,1,1,1,1,sentence-only,1,0,0,0
8204,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
25529,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
28985,train,REFUTES,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
70043,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
82241,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
86662,train,SUPPORTS,Other,1,1,1,0,mixed,1,0,0,0
35357,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
48828,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
67704,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
69359,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
4867,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
49613,train,REFUTES,Other,3,1,1,1,sentence-only|sentence-only|table-only,1|1|1,0,0,0
49007,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
12977,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
49854,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
20497,train,SUPPORTS,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
37323,train,REFUTES,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
26639,train,SUPPORTS,Other,1,2,2,0,mixed,2,1,1,0
42268,train,REFUTES,Entity Disambiguation,1,1,1,1,sentence-only,1,0,0,0
41956,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
61564,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
58306,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
83498,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
33962,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
64985,train,REFUTES,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
74475,train,SUPPORTS,Multi-hop Reasoning,1,1,1,0,mixed,1,0,0,0
2059,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
37073,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
9708,train,SUPPORTS,Entity Disambiguation,1,1,1,0,mixed,1,0,0,0
29776,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
23049,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
90967,train,SUPPORTS,Multi-hop Reasoning,1,1,1,0,mixed,1,0,0,0
5021,train,NOT ENOUGH INFO,Multi-hop Reasoning,1,4,4,0,mixed,4,1,1,0
48175,train,SUPPORTS,Other,2,1,1,1,sentence-only|table-only,1|1,0,0,0
49397,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
12316,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
48051,train,NOT ENOUGH INFO,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
74901,train,NOT ENOUGH INFO,Other,1,1,1,1,sentence-only,1,0,0,0
67828,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
19550,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
58748,train,REFUTES,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
28452,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
47568,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
51991,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
88449,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
34389,train,REFUTES,Combining Tables and Text,1,2,2,0,mixed,2,1,1,0
24547,train,REFUTES,Numerical Reasoning,2,1,1,0,table-only|table-only,1|1,0,0,0
69773,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
65442,train,SUPPORTS,Search terms not in claim,1,1,1,1,sentence-only,1,0,0,0
86008,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
81594,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
67333,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
40549,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
24420,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
74964,train,SUPPORTS,Multi-hop Reasoning,1,1,1,1,sentence-only,1,0,0,0
51704,train,SUPPORTS,Multi-hop Reasoning,1,1,1,0,mixed,1,0,0,0
75860,train,REFUTES,Other,2,1,1,1,sentence-only|table-only,1|1,0,0,0
19918,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
38287,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
61209,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
34012,train,NOT ENOUGH INFO,Other,1,1,1,1,sentence-only,1,0,0,0
56128,train,REFUTES,Other,2,1,1,1,sentence-only|sentence-only,1|1,0,0,0
19718,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
85193,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
77301,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
91920,train,SUPPORTS,Other,2,1,1,1,table-only|sentence-only,1|1,0,0,0
27038,train,SUPPORTS,Multi-hop Reasoning,1,1,1,1,sentence-only,1,0,0,0
93867,train,SUPPORTS,Multi-hop Reasoning,1,1,1,0,table-only,1,0,0,0
38080,train,NOT ENOUGH INFO,Other,1,1,1,1,sentence-only,1,0,0,0
934,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
74906,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
72909,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
38895,train,REFUTES,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
90617,train,SUPPORTS,Combining Tables and Text,1,1,1,0,table-only,1,0,0,0
43002,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
49026,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
42278,train,REFUTES,Entity Disambiguation,1,1,1,0,table-only,1,0,0,0
36872,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
39784,train,SUPPORTS,Other,2,1,1,1,sentence-only|table-only,1|1,0,0,0
31189,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
85191,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
20523,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
89786,train,REFUTES,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
37544,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
83804,train,REFUTES,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
82896,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
72422,train,SUPPORTS,Entity Disambiguation,1,1,1,1,sentence-only,1,0,0,0
80886,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
59235,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
33154,train,SUPPORTS,Combining Tables and Text,1,2,2,0,mixed,2,1,1,0
44547,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
80954,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
86545,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
42822,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
29187,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
38122,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
67557,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
40637,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
53703,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
40903,train,REFUTES,Other,2,1,1,1,sentence-only|table-only,1|1,0,0,0
21304,train,SUPPORTS,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
43171,train,REFUTES,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
19124,train,SUPPORTS,Other,1,1,1,0,mixed,1,0,0,0
89800,train,REFUTES,Multi-hop Reasoning,1,1,1,1,sentence-only,1,0,0,0
58725,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
85450,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
32179,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
68400,train,REFUTES,Combining Tables and Text,1,1,1,0,table-only,1,0,0,0
78711,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
80618,train,NOT ENOUGH INFO,Other,1,1,1,1,sentence-only,1,0,0,0
74825,train,SUPPORTS,Other,1,1,1,0,mixed,1,0,0,0
36869,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
37999,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
89388,train,NOT ENOUGH INFO,Other,1,1,1,0,table-only,1,0,0,0
30723,train,REFUTES,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
82258,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
44488,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
72296,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
50756,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
50325,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
83115,train,SUPPORTS,Multi-hop Reasoning,1,1,1,1,sentence-only,1,0,0,0
17421,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
20156,train,REFUTES,Other,3,1,1,1,sentence-only|table-only|sentence-only,1|1|1,0,0,0
43929,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
541,train,SUPPORTS,Multi-hop Reasoning,1,3,3,0,mixed,3,1,1,0
19251,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
30185,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
86794,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
6423,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
92144,train,REFUTES,Other,2,1,1,1,sentence-only|table-only,1|1,0,0,0
48962,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
23342,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
73855,train,NOT ENOUGH INFO,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
90248,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
75075,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
80256,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
39103,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
50635,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
74751,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
26465,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
7595,train,REFUTES,Numerical Reasoning,1,1,1,1,sentence-only,1,0,0,0
24018,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
76680,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
87539,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
10268,train,REFUTES,Combining Tables and Text,1,2,2,0,mixed,2,1,1,0
94572,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
52172,train,REFUTES,Entity Disambiguation,1,1,1,1,sentence-only,1,0,0,0
37173,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
33698,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
80085,train,SUPPORTS,Numerical Reasoning,1,1,1,0,mixed,1,0,0,0
4617,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
79242,train,SUPPORTS,Other,2,1,1,0,table-only|mixed,1|1,0,0,0
64099,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
19314,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
48259,train,SUPPORTS,Combining Tables and Text,3,1,1,1,table-only|sentence-only|table-only,1|1|1,0,0,0
62143,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
63577,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
81714,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
80877,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
38865,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
55886,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
19912,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
86211,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
74059,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
95671,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
95202,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
55678,train,REFUTES,Numerical Reasoning,3,1,1,0,mixed|table-only|table-only,1|1|1,0,0,0
17237,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
34093,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
86897,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
90923,train,NOT ENOUGH INFO,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
21688,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
93657,train,SUPPORTS,Multi-hop Reasoning,1,1,1,1,sentence-only,1,0,0,0
8515,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
56528,train,SUPPORTS,Other,1,1,1,0,mixed,1,0,0,0
94672,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
49144,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
70191,train,NOT ENOUGH INFO,Other,1,1,1,1,sentence-only,1,0,0,0
23219,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
1593,train,SUPPORTS,Other,2,1,1,1,sentence-only|mixed,1|1,0,0,0
87582,train,REFUTES,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
64402,train,SUPPORTS,Other,2,1,1,0,mixed|table-only,1|1,0,0,0
55244,train,SUPPORTS,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
88893,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
89046,train,REFUTES,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
12308,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
62214,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
35025,train,REFUTES,Numerical Reasoning,2,1,1,0,table-only|table-only,1|1,0,0,0
70688,train,NOT ENOUGH INFO,Other,1,1,1,0,mixed,1,0,0,0
60074,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
91895,train,SUPPORTS,Search terms not in claim,1,1,1,0,table-only,1,0,0,0
46459,train,SUPPORTS,Numerical Reasoning,1,2,2,0,mixed,2,1,1,0
28260,train,SUPPORTS,Other,1,2,2,1,sentence-only,2,1,1,1
6081,train,REFUTES,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
87436,train,REFUTES,Combining Tables and Text,1,1,1,0,table-only,1,0,0,0
27997,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
59277,train,SUPPORTS,Combining Tables and Text,1,2,2,0,mixed,2,1,1,0
26481,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
10496,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
76126,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
64610,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
48661,train,SUPPORTS,Multi-hop Reasoning,2,2,2,1,mixed|sentence-only,2|2,1,1,1
87893,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
27367,train,REFUTES,Other,2,1,1,1,table-only|sentence-only,1|1,0,0,0
49156,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
50716,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
9889,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
38306,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
94330,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
26329,train,REFUTES,Other,1,1,1,0,mixed,1,0,0,0
86810,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
33976,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
80775,train,NOT ENOUGH INFO,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
81506,train,SUPPORTS,Other,1,1,1,0,mixed,1,0,0,0
73702,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
94288,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
47525,train,SUPPORTS,Other,1,1,1,0,mixed,1,0,0,0
81115,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
39761,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
71871,train,NOT ENOUGH INFO,Other,1,1,1,0,table-only,1,0,0,0
66826,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
30591,train,REFUTES,Numerical Reasoning,1,1,1,0,mixed,1,0,0,0
72815,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
67283,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
62061,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
86781,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
54645,train,SUPPORTS,Other,1,2,2,0,mixed,2,1,1,0
69625,train,NOT ENOUGH INFO,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
17583,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
35815,train,REFUTES,Multi-hop Reasoning,1,1,1,0,table-only,1,0,0,0
79216,train,SUPPORTS,Multi-hop Reasoning,1,1,1,1,sentence-only,1,0,0,0
13501,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
2189,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
44855,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
47049,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
79560,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
67905,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
74537,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
66603,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
45620,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
9416,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
44018,train,SUPPORTS,Combining Tables and Text,1,2,2,0,mixed,2,1,1,0
18773,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
75707,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
8578,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
64033,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
48609,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
82076,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
15087,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
33243,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
78328,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
37867,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
19913,train,REFUTES,Other,2,1,1,0,table-only|table-only,1|1,0,0,0
11600,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
10784,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
17160,train,REFUTES,Other,1,1,1,0,mixed,1,0,0,0
77338,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
93338,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
2336,train,SUPPORTS,Numerical Reasoning,1,1,1,0,mixed,1,0,0,0
19507,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
50418,train,REFUTES,Multi-hop Reasoning,1,1,1,1,sentence-only,1,0,0,0
2411,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
30812,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
16643,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
38169,train,REFUTES,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
48799,train,SUPPORTS,Entity Disambiguation,1,1,1,1,sentence-only,1,0,0,0
39292,train,REFUTES,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
80875,train,SUPPORTS,Combining Tables and Text,1,2,2,0,mixed,2,1,1,0
27469,train,SUPPORTS,Multi-hop Reasoning,1,1,1,1,sentence-only,1,0,0,0
58616,train,NOT ENOUGH INFO,Other,1,1,1,0,table-only,1,0,0,0
93800,train,NOT ENOUGH INFO,Entity Disambiguation,1,1,1,0,mixed,1,0,0,0
61154,train,REFUTES,Other,3,1,1,0,table-only|table-only|table-only,1|1|1,0,0,0
68803,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
43767,train,NOT ENOUGH INFO,Other,1,2,2,0,mixed,2,1,1,0
83228,train,REFUTES,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
39909,train,SUPPORTS,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
86687,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
83218,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
84029,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
43270,train,SUPPORTS,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
55737,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
91210,train,REFUTES,Other,2,1,1,1,sentence-only|table-only,1|1,0,0,0
54677,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
76912,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
27168,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
48365,train,SUPPORTS,Multi-hop Reasoning,1,1,1,1,sentence-only,1,0,0,0
5385,train,REFUTES,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
89918,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
69787,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
83266,train,SUPPORTS,Numerical Reasoning,1,2,2,1,sentence-only,2,1,1,1
12486,train,REFUTES,Numerical Reasoning,1,1,1,0,mixed,1,0,0,0
18233,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
76780,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
79736,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
16415,train,SUPPORTS,Other,2,1,1,1,sentence-only|sentence-only,1|1,0,0,0
12920,train,SUPPORTS,Multi-hop Reasoning,1,3,3,0,mixed,3,1,1,0
23010,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
48676,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
56199,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
75540,train,REFUTES,Other,2,1,1,1,table-only|sentence-only,1|1,0,0,0
50021,train,REFUTES,Other,1,1,1,0,table-only,1,0,0,0
52477,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
86066,train,REFUTES,Numerical Reasoning,1,1,1,0,list-only,1,0,0,0
88741,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
17686,train,SUPPORTS,Other,1,1,1,1,sentence-only,1,0,0,0
37777,train,REFUTES,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
23669,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
68927,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
15063,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,mixed,2,1,1,0
19286,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
73672,train,REFUTES,Numerical Reasoning,1,1,1,0,table-only,1,0,0,0
53213,train,REFUTES,Entity Disambiguation,1,1,1,1,sentence-only,1,0,0,0
67792,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
51017,train,SUPPORTS,Multi-hop Reasoning,1,1,1,1,sentence-only,1,0,0,0
88775,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
13679,train,SUPPORTS,Combining Tables and Text,1,1,1,0,mixed,1,0,0,0
10321,train,SUPPORTS,Multi-hop Reasoning,1,2,2,1,sentence-only,2,1,1,1
43298,train,SUPPORTS,Entity Disambiguation,1,1,1,1,sentence-only,1,0,0,0
94127,train,SUPPORTS,Other,1,1,1,0,table-only,1,0,0,0
10999,train,SUPPORTS,Multi-hop Reasoning,1,2,2,0,table-only,2,1,1,0
76627,train,REFUTES,Other,2,1,1,1,sentence-only|sentence-only,1|1,0,0,0
84119,train,REFUTES,Other,1,1,1,1,sentence-only,1,0,0,0
